ID,Professor_ID,Difficulty,Clarity,Grade,Ratings
312, 50, 2, 1, 3, 1.
161, 16, 5, 5, 5, 5.
38, 23, 4, 2, 4, 3.
269, 47, 3, 3, 4, 1.
913, 38, 1, 2, 2, 1.
771, 33, 4, 2, 2, 4.
958, 39, 4, 4, 3, 1.
263, 12, 2, 3, 5, 5.
127, 5, 5, 5, 2, 2.
378, 49, 1, 4, 3, 1.
181, 6, 2, 4, 1, 5.
825, 25, 1, 4, 2, 3.
819, 32, 3, 3, 1, 3.
96, 12, 5, 2, 3, 5.
821, 7, 4, 3, 1, 1.
105, 9, 2, 2, 3, 1.
299, 33, 2, 5, 1, 4.
116, 26, 5, 4, 3, 2.
683, 1, 4, 2, 5, 5.
775, 43, 5, 1, 1, 2.
898, 33, 1, 3, 5, 5.
858, 21, 3, 3, 1, 5.
24, 24, 1, 1, 5, 2.
236, 37, 4, 4, 1, 1.
37, 2, 3, 1, 2, 3.
108, 23, 3, 1, 5, 4.
263, 29, 4, 4, 3, 5.
958, 39, 4, 2, 3, 5.
530, 48, 2, 2, 2, 4.
821, 15, 5, 3, 4, 1.
261, 33, 3, 1, 2, 2.
208, 17, 5, 1, 2, 5.
279, 37, 2, 5, 1, 5.
400, 42, 3, 1, 3, 3.
476, 28, 3, 3, 2, 4.
705, 9, 4, 1, 2, 3.
770, 41, 1, 1, 2, 3.
71, 12, 2, 5, 4, 1.
516, 27, 3, 5, 3, 2.
130, 1, 2, 4, 5, 3.
80, 12, 1, 1, 3, 4.
936, 27, 4, 2, 4, 2.
31, 47, 5, 2, 3, 2.
278, 32, 1, 4, 5, 2.
653, 29, 4, 4, 4, 4.
994, 12, 3, 1, 5, 1.
142, 50, 4, 2, 4, 1.
405, 29, 3, 3, 4, 2.
968, 13, 3, 2, 1, 5.
174, 35, 4, 1, 5, 3.
663, 49, 1, 4, 1, 2.
220, 48, 3, 3, 3, 4.
953, 6, 2, 3, 1, 3.
903, 17, 4, 4, 1, 4.
770, 15, 3, 1, 5, 4.
35, 21, 1, 3, 3, 5.
565, 34, 2, 2, 2, 4.
813, 27, 1, 2, 3, 1.
723, 7, 2, 3, 5, 1.
913, 26, 4, 1, 2, 1.
995, 13, 1, 3, 3, 1.
986, 28, 3, 1, 5, 3.
676, 39, 3, 4, 4, 4.
672, 39, 5, 2, 4, 2.
670, 41, 2, 5, 3, 1.
510, 10, 4, 2, 4, 4.
186, 18, 2, 2, 4, 4.
293, 6, 2, 2, 2, 1.
44, 33, 2, 4, 5, 1.
343, 1, 4, 3, 4, 3.
177, 34, 2, 3, 1, 3.
149, 20, 5, 4, 3, 2.
165, 14, 5, 3, 2, 2.
445, 13, 2, 4, 3, 2.
990, 28, 4, 4, 1, 3.
926, 1, 3, 1, 1, 1.
167, 48, 1, 2, 5, 1.
386, 10, 1, 1, 5, 2.
931, 26, 4, 2, 3, 4.
401, 17, 4, 3, 2, 1.
718, 1, 5, 1, 5, 1.
750, 47, 5, 1, 1, 4.
519, 33, 2, 1, 1, 5.
616, 19, 1, 2, 2, 2.
198, 43, 1, 1, 1, 2.
73, 33, 1, 1, 3, 3.
989, 48, 2, 3, 5, 1.
296, 44, 2, 5, 3, 3.
101, 5, 1, 1, 4, 4.
958, 39, 2, 1, 3, 1.
523, 40, 3, 5, 5, 3.
764, 3, 2, 1, 3, 4.
158, 46, 3, 2, 1, 5.
509, 7, 2, 2, 1, 2.
420, 5, 1, 3, 4, 2.
589, 44, 2, 4, 5, 1.
660, 33, 2, 1, 3, 5.
188, 7, 5, 1, 1, 5.
57, 36, 5, 5, 4, 2.
353, 6, 5, 1, 1, 3.
118, 28, 1, 5, 5, 5.
933, 41, 2, 4, 4, 3.
798, 36, 3, 1, 5, 4.
14, 45, 3, 1, 2, 1.
303, 30, 2, 2, 4, 3.
498, 37, 4, 5, 2, 1.
445, 30, 3, 3, 4, 3.
670, 20, 1, 3, 2, 5.
185, 50, 2, 5, 3, 3.
278, 20, 2, 2, 1, 2.
440, 9, 1, 5, 5, 2.
269, 25, 1, 2, 2, 5.
735, 15, 4, 4, 5, 2.
486, 43, 5, 5, 1, 3.
272, 16, 1, 5, 5, 3.
352, 7, 1, 2, 3, 3.
123, 17, 2, 5, 1, 4.
673, 16, 3, 2, 2, 2.
390, 37, 5, 2, 5, 1.
373, 9, 3, 4, 4, 2.
920, 1, 2, 3, 2, 5.
723, 1, 4, 1, 3, 3.
217, 2, 2, 4, 2, 3.
193, 47, 2, 2, 3, 3.
474, 6, 2, 3, 3, 4.
278, 44, 4, 4, 2, 5.
924, 13, 3, 5, 5, 4.
536, 15, 1, 2, 2, 5.
851, 41, 2, 3, 2, 2.
907, 7, 5, 4, 2, 2.
229, 19, 5, 2, 5, 5.
925, 34, 3, 2, 3, 5.
944, 2, 2, 2, 3, 4.
553, 40, 3, 1, 4, 1.
225, 12, 1, 5, 1, 3.
538, 4, 1, 4, 5, 1.
632, 34, 5, 2, 4, 1.
301, 16, 5, 5, 3, 5.
779, 29, 3, 1, 2, 5.
941, 35, 2, 4, 3, 5.
746, 49, 4, 1, 1, 1.
626, 7, 3, 2, 2, 2.
205, 40, 4, 1, 1, 2.
816, 13, 3, 1, 1, 1.
542, 17, 5, 3, 5, 4.
311, 8, 5, 3, 5, 1.
952, 42, 4, 5, 3, 5.
265, 33, 3, 2, 4, 5.
148, 44, 4, 3, 3, 2.
943, 44, 5, 3, 5, 3.
586, 12, 3, 4, 3, 2.
854, 35, 2, 1, 3, 3.
175, 38, 4, 3, 1, 1.
650, 32, 3, 1, 4, 1.
686, 27, 5, 3, 3, 5.
394, 32, 2, 1, 5, 3.
833, 29, 4, 3, 5, 2.
422, 34, 2, 3, 1, 2.
860, 4, 2, 2, 2, 1.
279, 8, 3, 2, 2, 5.
878, 49, 3, 1, 3, 1.
251, 25, 4, 4, 5, 3.
789, 13, 2, 2, 5, 5.
983, 8, 2, 5, 1, 3.
490, 43, 1, 3, 4, 5.
656, 12, 5, 1, 3, 3.
955, 48, 3, 5, 3, 3.
82, 3, 2, 3, 3, 1.
973, 43, 1, 3, 1, 1.
485, 41, 4, 1, 1, 1.
862, 20, 1, 2, 4, 4.
578, 16, 1, 3, 2, 5.
190, 48, 5, 3, 4, 5.
453, 38, 3, 2, 2, 3.
970, 15, 5, 1, 1, 2.
730, 28, 1, 5, 2, 1.
140, 48, 3, 4, 5, 5.
292, 25, 3, 1, 4, 5.
238, 29, 1, 2, 2, 1.
174, 14, 2, 5, 1, 5.
897, 45, 5, 1, 1, 3.
30, 17, 5, 3, 3, 5.
166, 22, 2, 5, 3, 3.
411, 16, 1, 4, 4, 3.
205, 18, 5, 3, 2, 5.
84, 17, 4, 5, 2, 4.
929, 36, 4, 2, 1, 4.
324, 32, 5, 3, 1, 1.
791, 49, 4, 5, 4, 4.
358, 22, 2, 2, 1, 4.
16, 15, 2, 2, 4, 3.
616, 20, 2, 2, 3, 3.
772, 19, 1, 5, 1, 5.
57, 39, 2, 1, 2, 4.
384, 19, 1, 4, 2, 3.
24, 8, 4, 2, 3, 5.
672, 15, 5, 1, 4, 4.
609, 36, 4, 4, 2, 3.
83, 36, 2, 1, 4, 2.
687, 33, 2, 1, 2, 2.
968, 31, 5, 1, 2, 2.
445, 43, 5, 4, 2, 4.
741, 42, 1, 4, 4, 5.
328, 21, 1, 2, 1, 4.
370, 3, 4, 2, 3, 2.
619, 6, 2, 1, 5, 5.
822, 41, 5, 2, 3, 5.
486, 25, 3, 4, 3, 4.
111, 37, 2, 1, 5, 1.
260, 2, 4, 5, 2, 4.
622, 45, 3, 4, 4, 5.
323, 18, 2, 5, 1, 1.
348, 25, 4, 2, 3, 5.
201, 33, 4, 4, 3, 4.
512, 48, 2, 3, 3, 3.
590, 7, 5, 4, 4, 5.
710, 23, 1, 5, 3, 5.
238, 43, 1, 5, 1, 2.
196, 6, 5, 4, 1, 5.
361, 4, 2, 1, 1, 1.
263, 37, 4, 2, 5, 1.
164, 39, 1, 5, 5, 4.
582, 25, 1, 2, 4, 2.
853, 25, 3, 1, 1, 2.
921, 45, 4, 5, 2, 5.
876, 48, 2, 1, 4, 1.
872, 24, 2, 2, 3, 2.
319, 29, 5, 2, 4, 2.
373, 48, 4, 5, 2, 3.
561, 24, 2, 1, 3, 4.
41, 34, 4, 2, 3, 2.
579, 18, 4, 5, 5, 5.
40, 31, 1, 1, 5, 1.
46, 34, 2, 2, 5, 2.
58, 44, 4, 3, 2, 4.
646, 19, 5, 1, 2, 1.
75, 3, 5, 3, 5, 3.
338, 26, 2, 4, 2, 3.
799, 38, 5, 5, 4, 1.
891, 42, 4, 2, 4, 4.
627, 23, 2, 4, 5, 2.
608, 12, 4, 2, 1, 1.
691, 13, 4, 4, 3, 1.
439, 24, 4, 2, 1, 4.
454, 28, 4, 3, 3, 5.
559, 22, 1, 4, 1, 4.
582, 12, 2, 5, 2, 3.
95, 19, 3, 1, 3, 5.
119, 42, 3, 5, 5, 1.
697, 27, 3, 4, 2, 1.
845, 50, 2, 1, 1, 5.
77, 1, 3, 4, 3, 5.
683, 47, 2, 3, 3, 2.
195, 48, 2, 5, 5, 3.
53, 18, 2, 2, 5, 5.
950, 42, 1, 3, 4, 5.
317, 22, 5, 3, 2, 5.
537, 16, 2, 2, 4, 2.
221, 14, 5, 5, 3, 4.
992, 36, 2, 3, 1, 2.
294, 20, 2, 5, 2, 1.
579, 37, 1, 5, 2, 4.
325, 47, 4, 4, 3, 1.
792, 29, 4, 4, 3, 5.
581, 24, 3, 1, 2, 1.
415, 32, 4, 2, 4, 1.
96, 20, 5, 1, 3, 1.
914, 29, 2, 3, 2, 2.
607, 8, 3, 1, 5, 1.
4, 17, 3, 3, 4, 4.
514, 7, 4, 4, 1, 5.
736, 13, 2, 5, 5, 2.
457, 30, 1, 1, 2, 3.
638, 6, 4, 1, 1, 4.
362, 34, 2, 3, 3, 5.
533, 33, 4, 2, 2, 5.
122, 49, 2, 1, 5, 2.
693, 44, 5, 3, 1, 4.
177, 48, 5, 2, 2, 5.
786, 21, 3, 3, 1, 3.
787, 12, 2, 1, 2, 4.
375, 20, 3, 3, 1, 3.
506, 36, 2, 5, 1, 4.
207, 32, 3, 3, 2, 4.
252, 19, 2, 5, 5, 2.
396, 49, 5, 2, 2, 5.
693, 37, 1, 1, 2, 5.
642, 42, 2, 3, 1, 1.
401, 27, 5, 4, 4, 2.
333, 46, 5, 5, 1, 2.
310, 17, 2, 5, 2, 1.
193, 29, 4, 4, 5, 3.
843, 25, 4, 4, 4, 4.
562, 16, 1, 5, 4, 4.
949, 8, 3, 2, 5, 4.
452, 30, 1, 3, 4, 5.
893, 28, 5, 1, 4, 3.
882, 16, 5, 5, 2, 2.
62, 30, 4, 5, 2, 5.
895, 48, 2, 1, 2, 3.
353, 24, 2, 1, 5, 2.
408, 17, 3, 5, 1, 5.
412, 14, 5, 5, 4, 1.
577, 9, 1, 1, 5, 4.
431, 7, 5, 3, 2, 2.
488, 13, 4, 4, 4, 2.
285, 32, 2, 2, 3, 4.
743, 35, 2, 5, 1, 2.
249, 25, 1, 1, 2, 5.
563, 39, 5, 2, 4, 2.
303, 25, 5, 3, 2, 5.
692, 39, 3, 2, 1, 5.
959, 26, 4, 2, 4, 1.
775, 8, 5, 2, 4, 5.
70, 23, 3, 2, 3, 2.
614, 14, 4, 2, 2, 2.
789, 15, 5, 5, 3, 4.
209, 11, 5, 1, 1, 5.
821, 41, 3, 1, 5, 4.
382, 24, 5, 2, 4, 3.
746, 42, 4, 5, 3, 1.
456, 30, 3, 2, 5, 2.
259, 20, 4, 5, 4, 5.
277, 20, 4, 5, 3, 2.
83, 21, 2, 2, 5, 5.
567, 8, 3, 2, 1, 2.
257, 28, 3, 4, 2, 4.
496, 17, 5, 5, 4, 3.
954, 27, 4, 2, 3, 3.
695, 22, 4, 2, 5, 2.
104, 10, 4, 5, 5, 1.
953, 20, 4, 4, 5, 4.
468, 46, 4, 4, 5, 3.
776, 6, 3, 5, 1, 1.
506, 14, 5, 3, 5, 1.
621, 20, 3, 1, 4, 1.
28, 29, 4, 5, 5, 5.
74, 22, 3, 3, 4, 2.
662, 42, 1, 3, 5, 1.
944, 12, 2, 3, 4, 3.
130, 44, 1, 5, 2, 1.
873, 11, 5, 5, 2, 3.
161, 19, 1, 5, 1, 1.
999, 30, 5, 3, 2, 1.
341, 19, 2, 2, 3, 3.
189, 1, 4, 5, 2, 5.
855, 22, 5, 5, 2, 1.
899, 26, 4, 3, 1, 5.
797, 41, 4, 4, 2, 1.
792, 44, 2, 2, 5, 3.
218, 16, 2, 5, 5, 5.
850, 16, 2, 2, 5, 3.
483, 48, 3, 4, 4, 5.
536, 14, 2, 2, 4, 5.
430, 49, 4, 3, 5, 3.
618, 5, 2, 3, 5, 2.
552, 17, 4, 5, 1, 2.
666, 30, 3, 3, 4, 1.
431, 43, 3, 3, 3, 1.
34, 42, 2, 3, 5, 3.
373, 1, 2, 2, 2, 3.
714, 34, 3, 2, 5, 3.
467, 38, 5, 1, 3, 1.
729, 19, 3, 4, 2, 5.
631, 15, 5, 4, 2, 3.
896, 24, 5, 5, 2, 1.
189, 2, 2, 2, 2, 4.
579, 18, 4, 2, 4, 3.
388, 45, 2, 5, 5, 1.
549, 7, 4, 1, 2, 1.
994, 20, 5, 1, 2, 5.
470, 12, 1, 1, 1, 5.
508, 24, 5, 2, 1, 1.
340, 47, 2, 3, 2, 2.
29, 4, 1, 3, 3, 2.
599, 44, 5, 2, 3, 3.
658, 40, 4, 2, 4, 3.
443, 42, 2, 2, 1, 3.
716, 1, 5, 1, 5, 2.
125, 24, 2, 2, 2, 5.
213, 19, 1, 2, 1, 5.
437, 44, 4, 3, 4, 5.
913, 35, 1, 1, 1, 3.
741, 50, 5, 1, 2, 3.
277, 1, 1, 4, 2, 3.
958, 47, 5, 3, 2, 1.
910, 5, 3, 5, 3, 1.
227, 9, 3, 3, 2, 5.
405, 49, 4, 2, 2, 5.
96, 50, 4, 1, 4, 4.
988, 34, 1, 2, 5, 5.
184, 17, 5, 3, 3, 3.
536, 32, 5, 3, 2, 4.
435, 19, 3, 1, 1, 4.
671, 31, 4, 2, 2, 3.
947, 7, 4, 2, 4, 5.
663, 22, 1, 2, 1, 5.
419, 33, 1, 4, 3, 2.
411, 6, 5, 3, 4, 4.
274, 37, 4, 5, 5, 5.
427, 28, 4, 3, 4, 5.
631, 46, 3, 1, 3, 1.
240, 40, 5, 5, 4, 5.
994, 19, 4, 2, 4, 1.
855, 44, 1, 4, 2, 1.
510, 17, 5, 3, 1, 3.
851, 25, 1, 1, 4, 1.
603, 46, 4, 2, 2, 2.
108, 28, 4, 4, 2, 4.
728, 4, 1, 1, 3, 1.
122, 33, 1, 2, 2, 2.
979, 4, 2, 3, 2, 5.
327, 26, 2, 5, 4, 1.
698, 10, 2, 5, 5, 3.
81, 1, 5, 2, 2, 3.
577, 42, 2, 5, 3, 3.
679, 35, 2, 3, 5, 4.
22, 42, 4, 4, 5, 1.
658, 26, 3, 1, 5, 1.
530, 50, 3, 3, 4, 3.
293, 27, 5, 2, 1, 1.
617, 1, 5, 1, 1, 1.
426, 25, 4, 4, 5, 1.
972, 22, 4, 5, 1, 2.
214, 28, 2, 2, 1, 5.
947, 49, 5, 1, 3, 4.
262, 2, 3, 2, 2, 1.
377, 30, 4, 1, 4, 5.
329, 7, 5, 5, 1, 1.
163, 41, 5, 1, 1, 2.
366, 35, 3, 4, 2, 1.
34, 7, 5, 3, 4, 2.
204, 28, 1, 2, 3, 5.
687, 4, 3, 2, 1, 3.
653, 38, 4, 4, 3, 2.
113, 18, 4, 3, 4, 1.
841, 16, 4, 3, 2, 5.
44, 5, 5, 5, 3, 5.
648, 35, 3, 3, 4, 4.
912, 35, 4, 1, 3, 5.
353, 6, 3, 5, 5, 5.
464, 45, 1, 5, 5, 3.
14, 22, 3, 5, 4, 4.
182, 36, 3, 5, 2, 4.
814, 22, 2, 5, 2, 1.
17, 11, 3, 5, 2, 4.
12, 26, 4, 4, 1, 2.
450, 46, 1, 1, 4, 1.
473, 7, 2, 1, 2, 1.
702, 41, 3, 1, 2, 1.
332, 36, 3, 3, 3, 2.
786, 33, 2, 5, 5, 2.
252, 21, 1, 5, 5, 3.
488, 13, 1, 3, 4, 5.
691, 38, 4, 1, 2, 1.
275, 42, 3, 3, 3, 3.
363, 33, 5, 2, 2, 1.
393, 48, 2, 4, 3, 3.
78, 35, 5, 4, 5, 2.
948, 45, 5, 1, 2, 2.
883, 7, 1, 2, 5, 2.
970, 47, 4, 3, 2, 4.
908, 13, 4, 1, 4, 1.
938, 19, 4, 3, 3, 1.
327, 31, 4, 4, 3, 1.
401, 16, 4, 4, 4, 3.
833, 24, 1, 1, 2, 2.
748, 48, 5, 1, 4, 5.
793, 17, 3, 3, 4, 1.
438, 22, 4, 3, 3, 3.
995, 32, 3, 2, 1, 3.
771, 7, 4, 5, 4, 1.
395, 15, 4, 4, 4, 2.
250, 50, 3, 2, 4, 1.
530, 23, 5, 3, 2, 3.
734, 41, 5, 5, 2, 3.
663, 27, 5, 4, 5, 3.
315, 31, 5, 1, 3, 3.
221, 33, 2, 5, 3, 3.
702, 14, 4, 3, 5, 4.
475, 25, 1, 3, 1, 2.
684, 28, 2, 4, 4, 5.
626, 50, 5, 3, 1, 1.
961, 16, 5, 2, 1, 1.
202, 32, 2, 1, 4, 4.
97, 2, 2, 5, 2, 3.
822, 38, 4, 1, 2, 2.
63, 40, 1, 5, 1, 1.
814, 17, 2, 4, 2, 2.
444, 30, 4, 4, 1, 1.
333, 17, 3, 2, 1, 3.
263, 41, 2, 5, 3, 5.
702, 31, 3, 4, 3, 4.
556, 49, 3, 2, 4, 4.
125, 25, 5, 2, 1, 4.
515, 19, 2, 4, 3, 2.
203, 35, 1, 3, 2, 4.
906, 38, 3, 2, 2, 3.
639, 26, 4, 1, 1, 3.
931, 16, 1, 2, 5, 3.
261, 34, 5, 3, 4, 3.
291, 25, 4, 1, 4, 5.
403, 23, 5, 1, 1, 1.
810, 37, 1, 2, 4, 5.
227, 19, 4, 5, 4, 1.
90, 34, 4, 3, 1, 3.
12, 46, 4, 4, 4, 2.
415, 16, 3, 2, 4, 5.
728, 23, 1, 5, 3, 4.
610, 24, 1, 2, 1, 1.
901, 19, 4, 1, 4, 3.
665, 46, 5, 1, 3, 3.
83, 27, 1, 4, 2, 4.
77, 32, 2, 1, 3, 4.
484, 9, 2, 5, 3, 4.
542, 17, 4, 2, 5, 2.
200, 44, 3, 1, 1, 2.
389, 33, 4, 4, 4, 5.
635, 22, 5, 3, 3, 4.
464, 3, 5, 3, 4, 5.
761, 16, 4, 5, 4, 2.
272, 48, 1, 2, 5, 3.
920, 34, 5, 2, 5, 1.
361, 22, 4, 2, 4, 1.
419, 2, 1, 5, 2, 3.
195, 15, 5, 3, 4, 3.
801, 46, 2, 5, 5, 4.
176, 2, 1, 5, 5, 5.
771, 8, 2, 3, 1, 3.
804, 41, 5, 4, 5, 4.
606, 34, 2, 1, 3, 1.
92, 3, 4, 4, 5, 3.
13, 14, 1, 2, 5, 2.
667, 40, 4, 1, 1, 4.
287, 32, 4, 3, 1, 4.
330, 39, 4, 3, 5, 3.
674, 21, 3, 5, 2, 5.
264, 11, 1, 3, 5, 5.
39, 48, 4, 3, 3, 2.
928, 41, 5, 3, 5, 4.
947, 8, 5, 2, 2, 1.
619, 3, 1, 3, 1, 3.
345, 11, 4, 4, 1, 1.
404, 32, 2, 3, 4, 3.
564, 42, 5, 3, 1, 1.
509, 5, 3, 4, 2, 1.
424, 7, 1, 4, 1, 3.
915, 19, 3, 2, 1, 5.
865, 27, 2, 3, 4, 2.
945, 29, 3, 2, 1, 2.
84, 3, 4, 3, 4, 3.
137, 12, 2, 4, 2, 1.
213, 46, 5, 4, 4, 1.
189, 28, 5, 5, 5, 1.
880, 28, 2, 2, 1, 3.
385, 34, 4, 5, 4, 5.
882, 50, 5, 1, 2, 3.
536, 47, 3, 5, 1, 1.
775, 42, 1, 4, 2, 5.
117, 45, 3, 2, 5, 2.
362, 10, 5, 1, 4, 5.
982, 10, 5, 5, 2, 4.
754, 36, 2, 4, 4, 2.
214, 44, 1, 5, 5, 1.
736, 48, 3, 1, 3, 2.
16, 14, 1, 1, 2, 5.
275, 36, 4, 1, 1, 2.
514, 28, 5, 1, 5, 4.
698, 31, 4, 5, 3, 2.
95, 2, 5, 1, 3, 1.
910, 41, 3, 3, 4, 5.
234, 20, 2, 4, 2, 3.
672, 6, 4, 2, 2, 2.
175, 42, 5, 4, 1, 4.
675, 48, 4, 2, 4, 2.
6, 19, 5, 5, 5, 3.
983, 33, 3, 4, 5, 1.
331, 3, 3, 3, 4, 2.
69, 24, 1, 5, 3, 4.
922, 42, 3, 3, 1, 4.
131, 33, 5, 4, 2, 1.
287, 33, 4, 3, 3, 2.
317, 36, 1, 3, 3, 5.
677, 44, 5, 1, 3, 3.
805, 39, 1, 3, 4, 1.
256, 45, 3, 4, 3, 5.
501, 35, 2, 4, 3, 3.
53, 1, 1, 5, 1, 2.
823, 45, 5, 2, 3, 4.
803, 11, 3, 3, 3, 1.
689, 39, 4, 5, 5, 1.
603, 28, 4, 5, 5, 3.
198, 7, 5, 2, 1, 1.
611, 13, 1, 2, 2, 2.
373, 29, 5, 4, 3, 1.
241, 37, 2, 1, 1, 2.
155, 25, 4, 2, 1, 2.
921, 49, 3, 1, 3, 3.
574, 33, 1, 3, 3, 2.
447, 32, 4, 3, 3, 3.
882, 7, 4, 4, 2, 2.
222, 35, 5, 2, 3, 1.
638, 35, 2, 2, 3, 1.
437, 44, 5, 4, 4, 4.
7, 17, 2, 4, 3, 5.
307, 11, 3, 2, 4, 3.
114, 44, 5, 2, 3, 3.
437, 7, 2, 2, 5, 3.
713, 23, 2, 2, 2, 5.
142, 34, 3, 2, 4, 2.
69, 48, 2, 2, 4, 2.
324, 15, 2, 4, 3, 5.
113, 39, 1, 4, 1, 3.
874, 37, 5, 4, 4, 4.
120, 25, 5, 3, 4, 1.
595, 32, 2, 4, 1, 5.
397, 50, 4, 3, 5, 4.
782, 46, 5, 1, 1, 1.
753, 11, 2, 5, 2, 2.
852, 36, 3, 2, 5, 5.
974, 19, 5, 5, 5, 3.
558, 46, 1, 5, 3, 3.
741, 11, 4, 2, 5, 2.
326, 37, 2, 4, 4, 3.
934, 28, 2, 2, 1, 2.
137, 32, 1, 2, 4, 2.
430, 32, 3, 1, 4, 3.
117, 17, 3, 5, 1, 2.
30, 23, 2, 1, 3, 5.
339, 30, 2, 4, 1, 5.
683, 14, 4, 1, 3, 5.
279, 25, 4, 5, 2, 1.
665, 40, 4, 1, 1, 3.
510, 33, 1, 5, 5, 4.
962, 22, 2, 3, 5, 5.
23, 16, 4, 5, 4, 4.
777, 24, 1, 5, 4, 4.
812, 49, 5, 5, 2, 4.
379, 8, 3, 2, 2, 3.
827, 32, 2, 2, 4, 2.
982, 44, 4, 4, 1, 1.
399, 41, 1, 2, 2, 5.
409, 20, 4, 4, 2, 5.
32, 15, 1, 5, 5, 3.
757, 6, 2, 5, 3, 3.
590, 27, 1, 5, 5, 5.
224, 35, 5, 4, 1, 1.
363, 16, 4, 2, 4, 4.
619, 6, 1, 2, 2, 1.
533, 27, 2, 4, 4, 3.
453, 40, 1, 5, 1, 5.
370, 49, 5, 1, 3, 3.
482, 8, 4, 1, 4, 5.
71, 47, 2, 2, 5, 5.
983, 7, 2, 1, 2, 3.
504, 32, 2, 1, 5, 1.
733, 28, 1, 4, 1, 5.
774, 8, 2, 2, 2, 4.
319, 23, 5, 4, 5, 2.
274, 3, 3, 1, 4, 4.
517, 7, 3, 1, 2, 2.
301, 10, 4, 2, 4, 2.
83, 2, 2, 2, 3, 5.
754, 25, 1, 2, 3, 5.
493, 24, 1, 2, 4, 3.
916, 29, 2, 3, 3, 1.
95, 13, 2, 4, 5, 4.
833, 44, 4, 5, 5, 1.
504, 49, 5, 5, 1, 2.
542, 24, 1, 5, 1, 1.
700, 50, 5, 4, 1, 5.
721, 1, 4, 4, 4, 3.
379, 21, 4, 1, 4, 5.
562, 39, 1, 5, 2, 1.
563, 2, 2, 3, 4, 3.
379, 22, 3, 3, 3, 1.
99, 23, 2, 3, 4, 2.
219, 31, 3, 5, 3, 1.
602, 13, 5, 5, 2, 1.
924, 39, 4, 3, 2, 5.
888, 40, 2, 4, 5, 2.
949, 12, 5, 3, 4, 3.
322, 23, 1, 3, 2, 3.
666, 30, 1, 5, 5, 4.
65, 22, 3, 4, 2, 4.
928, 29, 4, 3, 4, 2.
561, 2, 3, 5, 3, 2.
963, 32, 2, 1, 2, 5.
788, 6, 2, 2, 3, 4.
148, 14, 5, 5, 5, 2.
293, 42, 4, 1, 5, 2.
953, 31, 5, 2, 3, 1.
798, 34, 5, 4, 2, 5.
279, 17, 1, 5, 4, 4.
60, 12, 2, 2, 1, 1.
579, 48, 4, 4, 3, 3.
512, 45, 3, 3, 5, 3.
974, 48, 4, 1, 2, 4.
763, 29, 3, 5, 3, 2.
824, 17, 3, 5, 4, 3.
652, 31, 1, 1, 3, 4.
759, 40, 1, 5, 5, 5.
144, 28, 1, 5, 4, 5.
581, 47, 1, 5, 1, 3.
674, 47, 3, 5, 3, 3.
512, 29, 4, 1, 5, 1.
577, 8, 4, 5, 4, 4.
822, 19, 1, 1, 2, 4.
857, 15, 4, 1, 5, 5.
516, 26, 3, 5, 4, 1.
268, 21, 4, 2, 1, 2.
941, 21, 2, 5, 2, 1.
81, 28, 5, 3, 5, 1.
210, 24, 3, 1, 5, 5.
864, 27, 2, 2, 3, 2.
728, 34, 2, 1, 2, 2.
42, 26, 2, 4, 5, 4.
642, 8, 4, 4, 2, 1.
308, 18, 5, 3, 3, 3.
811, 38, 4, 3, 2, 3.
210, 17, 1, 5, 5, 4.
376, 46, 3, 3, 3, 1.
228, 8, 1, 4, 1, 5.
221, 26, 2, 3, 2, 1.
379, 5, 1, 3, 5, 5.
664, 40, 5, 4, 5, 4.
328, 21, 3, 2, 5, 1.
747, 28, 2, 5, 1, 1.
864, 45, 2, 5, 3, 1.
128, 14, 3, 4, 4, 2.
835, 17, 3, 2, 5, 5.
22, 1, 3, 5, 5, 2.
236, 45, 5, 4, 1, 5.
451, 27, 3, 1, 3, 3.
444, 23, 4, 3, 3, 2.
560, 32, 5, 3, 4, 3.
131, 8, 5, 5, 1, 5.
652, 29, 4, 2, 1, 4.
298, 5, 5, 2, 1, 4.
241, 50, 4, 1, 4, 3.
385, 30, 4, 2, 2, 4.
490, 20, 2, 4, 1, 2.
377, 22, 5, 2, 4, 1.
82, 36, 3, 4, 2, 3.
57, 13, 2, 5, 4, 4.
602, 49, 4, 3, 3, 3.
420, 37, 1, 4, 5, 5.
201, 20, 3, 1, 2, 2.
303, 50, 2, 1, 1, 5.
73, 37, 1, 1, 3, 3.
590, 15, 1, 3, 3, 2.
607, 25, 2, 3, 5, 4.
94, 7, 4, 2, 5, 2.
178, 13, 2, 4, 5, 2.
631, 25, 1, 3, 3, 5.
204, 14, 2, 5, 1, 4.
921, 16, 1, 4, 4, 4.
900, 29, 2, 2, 1, 4.
37, 24, 1, 1, 4, 5.
425, 31, 5, 4, 1, 5.
92, 33, 5, 5, 2, 2.
964, 38, 2, 1, 2, 1.
530, 11, 5, 1, 1, 1.
793, 3, 4, 4, 4, 3.
623, 27, 5, 2, 3, 3.
588, 31, 3, 5, 5, 4.
477, 5, 2, 1, 4, 4.
964, 33, 4, 4, 4, 5.
114, 47, 5, 1, 1, 5.
632, 35, 1, 3, 4, 2.
268, 42, 4, 2, 4, 4.
187, 29, 1, 3, 3, 2.
718, 49, 2, 4, 2, 5.
522, 25, 3, 2, 5, 4.
14, 33, 3, 2, 2, 1.
464, 40, 5, 4, 2, 4.
